acc_S, tp = 0, ts = 0, a = 10
acc_S, tp = 1, ts = 0, a = 90
mgr_S, tp = 506, ts = 16, m = 0, a = 32
mgr_S, tp = 507, ts = 16, m = 0, a = 42
mgr_S, tp = 508, ts = 16, m = 0, a = 50
mgr_S, tp = 509, ts = 16, m = 0, a = 62
mgr_S, tp = 510, ts = 16, m = 0, a = 94
mgr_S, tp = 511, ts = 16, m = 1, a = 8
mgr_S, tp = 512, ts = 16, m = 1, a = 26
mgr_S, tp = 513, ts = 16, m = 1, a = 28
mgr_S, tp = 514, ts = 16, m = 1, a = 72
mgr_S, tp = 515, ts = 16, m = 1, a = 86
mgr_S, tp = 516, ts = 16, m = 2, a = 22
mgr_S, tp = 517, ts = 16, m = 2, a = 54
mgr_S, tp = 518, ts = 16, m = 2, a = 80
mgr_S, tp = 519, ts = 16, m = 3, a = 16
mgr_S, tp = 520, ts = 16, m = 3, a = 24
mgr_S, tp = 521, ts = 16, m = 3, a = 82
mgr_S, tp = 522, ts = 16, m = 4, a = 0
mgr_S, tp = 523, ts = 16, m = 4, a = 22
mgr_S, tp = 524, ts = 16, m = 4, a = 40
mgr_S, tp = 525, ts = 16, m = 4, a = 52
mgr_S, tp = 526, ts = 16, m = 5, a = 30
mgr_S, tp = 527, ts = 16, m = 6, a = 28
mgr_S, tp = 528, ts = 16, m = 6, a = 34
mgr_S, tp = 529, ts = 16, m = 6, a = 72
mgr_S, tp = 530, ts = 16, m = 6, a = 98
mgr_S, tp = 531, ts = 16, m = 7, a = 62
mgr_S, tp = 532, ts = 16, m = 7, a = 70
mgr_S, tp = 533, ts = 16, m = 7, a = 90
mgr_S, tp = 534, ts = 16, m = 7, a = 98
mgr_S, tp = 535, ts = 16, m = 8, a = 86
mgr_S, tp = 536, ts = 16, m = 8, a = 98
mgr_S, tp = 537, ts = 16, m = 9, a = 18
mgr_S, tp = 538, ts = 16, m = 9, a = 30
mgr_S, tp = 539, ts = 16, m = 9, a = 68
mgr_S, tp = 540, ts = 16, m = 10, a = 21
mgr_S, tp = 541, ts = 16, m = 10, a = 43
mgr_S, tp = 542, ts = 16, m = 10, a = 54
mgr_S, tp = 543, ts = 16, m = 10, a = 69
mgr_S, tp = 544, ts = 16, m = 10, a = 77
mgr_S, tp = 545, ts = 16, m = 10, a = 96
acc_S, tp = 546, ts = 17, a = 14
acc_S, tp = 547, ts = 17, a = 16
acc_S, tp = 548, ts = 17, a = 18
acc_S, tp = 549, ts = 17, a = 38
acc_S, tp = 550, ts = 17, a = 84
mgr_S, tp = 551, ts = 17, m = 0, a = 58
mgr_S, tp = 552, ts = 17, m = 0, a = 74
mgr_S, tp = 553, ts = 17, m = 1, a = 74
mgr_S, tp = 554, ts = 17, m = 1, a = 82
mgr_S, tp = 555, ts = 17, m = 2, a = 20
mgr_S, tp = 556, ts = 17, m = 2, a = 26
mgr_S, tp = 557, ts = 17, m = 2, a = 32
mgr_S, tp = 558, ts = 17, m = 3, a = 28
mgr_S, tp = 559, ts = 17, m = 3, a = 34
mgr_S, tp = 560, ts = 17, m = 3, a = 66
mgr_S, tp = 561, ts = 17, m = 3, a = 76
mgr_S, tp = 562, ts = 17, m = 4, a = 8
mgr_S, tp = 563, ts = 17, m = 4, a = 48
mgr_S, tp = 564, ts = 17, m = 4, a = 74
mgr_S, tp = 565, ts = 17, m = 4, a = 82
mgr_S, tp = 566, ts = 17, m = 5, a = 24
mgr_S, tp = 567, ts = 17, m = 6, a = 64
mgr_S, tp = 568, ts = 17, m = 6, a = 86
mgr_S, tp = 569, ts = 17, m = 7, a = 4
mgr_S, tp = 570, ts = 17, m = 7, a = 52
mgr_S, tp = 571, ts = 17, m = 8, a = 20
mgr_S, tp = 572, ts = 17, m = 10, a = 24
mgr_S, tp = 573, ts = 17, m = 10, a = 55
mgr_S, tp = 574, ts = 17, m = 10, a = 57
mgr_S, tp = 575, ts = 17, m = 10, a = 82
acc_S, tp = 576, ts = 18, a = 0
acc_S, tp = 577, ts = 18, a = 72
acc_S, tp = 578, ts = 18, a = 82
acc_S, tp = 579, ts = 18, a = 88
mgr_S, tp = 580, ts = 18, m = 0, a = 38
mgr_S, tp = 581, ts = 18, m = 0, a = 48
mgr_S, tp = 582, ts = 18, m = 0, a = 76
mgr_S, tp = 583, ts = 18, m = 1, a = 12
mgr_S, tp = 584, ts = 18, m = 1, a = 46
mgr_S, tp = 585, ts = 18, m = 1, a = 92
mgr_S, tp = 586, ts = 18, m = 2, a = 6
mgr_S, tp = 587, ts = 18, m = 2, a = 34
mgr_S, tp = 588, ts = 18, m = 2, a = 44
mgr_S, tp = 589, ts = 18, m = 2, a = 88
mgr_S, tp = 590, ts = 18, m = 3, a = 32
mgr_S, tp = 591, ts = 18, m = 4, a = 50
mgr_S, tp = 592, ts = 18, m = 4, a = 94
mgr_S, tp = 593, ts = 18, m = 5, a = 0
mgr_S, tp = 594, ts = 18, m = 5, a = 56
mgr_S, tp = 595, ts = 18, m = 6, a = 6
mgr_S, tp = 596, ts = 18, m = 6, a = 16
mgr_S, tp = 597, ts = 18, m = 6, a = 74
mgr_S, tp = 598, ts = 18, m = 7, a = 12
mgr_S, tp = 599, ts = 18, m = 7, a = 34
mgr_S, tp = 600, ts = 18, m = 8, a = 36
mgr_S, tp = 601, ts = 18, m = 8, a = 46
mgr_S, tp = 602, ts = 18, m = 8, a = 60
mgr_S, tp = 603, ts = 18, m = 9, a = 12
mgr_S, tp = 604, ts = 18, m = 9, a = 56
mgr_S, tp = 605, ts = 18, m = 9, a = 96
mgr_S, tp = 606, ts = 18, m = 9, a = 98
mgr_S, tp = 607, ts = 18, m = 10, a = 0
mgr_S, tp = 608, ts = 18, m = 10, a = 28
mgr_S, tp = 609, ts = 18, m = 10, a = 38
mgr_S, tp = 610, ts = 18, m = 10, a = 59
acc_S, tp = 611, ts = 19, a = 8
acc_S, tp = 612, ts = 19, a = 64
acc_S, tp = 613, ts = 19, a = 66
acc_S, tp = 614, ts = 19, a = 76
mgr_S, tp = 615, ts = 19, m = 0, a = 36
mgr_S, tp = 616, ts = 19, m = 0, a = 92
mgr_S, tp = 617, ts = 19, m = 1, a = 50
mgr_S, tp = 618, ts = 19, m = 1, a = 56
mgr_S, tp = 619, ts = 19, m = 1, a = 76
mgr_S, tp = 620, ts = 19, m = 2, a = 4
mgr_S, tp = 621, ts = 19, m = 2, a = 36
mgr_S, tp = 622, ts = 19, m = 2, a = 46
mgr_S, tp = 623, ts = 19, m = 4, a = 12
mgr_S, tp = 624, ts = 19, m = 4, a = 26
mgr_S, tp = 625, ts = 19, m = 4, a = 32
mgr_S, tp = 626, ts = 19, m = 4, a = 34
mgr_S, tp = 627, ts = 19, m = 4, a = 68
mgr_S, tp = 628, ts = 19, m = 4, a = 70
mgr_S, tp = 629, ts = 19, m = 4, a = 78
mgr_S, tp = 630, ts = 19, m = 4, a = 96
mgr_S, tp = 631, ts = 19, m = 5, a = 6
mgr_S, tp = 632, ts = 19, m = 5, a = 20
mgr_S, tp = 633, ts = 19, m = 6, a = 2
mgr_S, tp = 634, ts = 19, m = 6, a = 18
mgr_S, tp = 635, ts = 19, m = 6, a = 40
mgr_S, tp = 636, ts = 19, m = 7, a = 0
mgr_S, tp = 637, ts = 19, m = 8, a = 12
mgr_S, tp = 638, ts = 19, m = 8, a = 32
mgr_S, tp = 639, ts = 19, m = 8, a = 48
mgr_S, tp = 640, ts = 19, m = 8, a = 68
mgr_S, tp = 641, ts = 19, m = 8, a = 76
mgr_S, tp = 642, ts = 19, m = 9, a = 60
mgr_S, tp = 643, ts = 19, m = 10, a = 3
mgr_S, tp = 644, ts = 19, m = 10, a = 44
mgr_S, tp = 645, ts = 19, m = 10, a = 62
mgr_S, tp = 646, ts = 19, m = 10, a = 65
mgr_S, tp = 647, ts = 19, m = 10, a = 84
mgr_S, tp = 648, ts = 19, m = 10, a = 88
mgr_S, tp = 649, ts = 19, m = 10, a = 90
approve, tp = 650, ts = 22, m = 10, f = 34596
approve, tp = 651, ts = 22, m = 10, f = 43143
approve, tp = 652, ts = 22, m = 10, f = 37639
approve, tp = 653, ts = 22, m = 0, f = 15531
approve, tp = 654, ts = 22, m = 0, f = 4121
approve, tp = 655, ts = 22, m = 0, f = 49820
approve, tp = 656, ts = 22, m = 0, f = 32559
approve, tp = 657, ts = 22, m = 10, f = 43810
approve, tp = 658, ts = 22, m = 0, f = 29326
approve, tp = 659, ts = 22, m = 10, f = 31261
approve, tp = 660, ts = 22, m = 10, f = 43227
approve, tp = 661, ts = 22, m = 10, f = 17110
approve, tp = 662, ts = 22, m = 0, f = 19122
approve, tp = 663, ts = 22, m = 0, f = 2379
approve, tp = 664, ts = 22, m = 10, f = 31920
approve, tp = 665, ts = 22, m = 10, f = 31607
approve, tp = 666, ts = 22, m = 10, f = 30148
approve, tp = 667, ts = 22, m = 0, f = 46751
approve, tp = 668, ts = 22, m = 10, f = 17806
approve, tp = 669, ts = 22, m = 0, f = 13582
approve, tp = 670, ts = 22, m = 10, f = 10021
approve, tp = 671, ts = 22, m = 0, f = 34961
approve, tp = 672, ts = 22, m = 0, f = 42588
approve, tp = 673, ts = 22, m = 0, f = 39546
approve, tp = 674, ts = 22, m = 0, f = 29230
approve, tp = 675, ts = 22, m = 10, f = 48336
approve, tp = 676, ts = 22, m = 10, f = 36423
approve, tp = 677, ts = 22, m = 10, f = 11763
approve, tp = 678, ts = 22, m = 10, f = 31159
approve, tp = 679, ts = 22, m = 0, f = 24561
approve, tp = 680, ts = 22, m = 10, f = 41573
approve, tp = 681, ts = 22, m = 0, f = 48288
approve, tp = 682, ts = 22, m = 0, f = 20002
approve, tp = 683, ts = 22, m = 0, f = 24636
approve, tp = 684, ts = 23, m = 10, f = 36147
approve, tp = 685, ts = 23, m = 0, f = 32250
approve, tp = 686, ts = 23, m = 0, f = 34894
approve, tp = 687, ts = 23, m = 0, f = 35979
approve, tp = 688, ts = 23, m = 0, f = 28440
approve, tp = 689, ts = 23, m = 10, f = 40155
approve, tp = 690, ts = 23, m = 10, f = 367
approve, tp = 691, ts = 23, m = 10, f = 6778
approve, tp = 692, ts = 23, m = 10, f = 38364
approve, tp = 693, ts = 23, m = 10, f = 42115
approve, tp = 694, ts = 23, m = 10, f = 21514
approve, tp = 695, ts = 23, m = 10, f = 5524
approve, tp = 696, ts = 23, m = 10, f = 40916
approve, tp = 697, ts = 23, m = 0, f = 48920
approve, tp = 698, ts = 23, m = 0, f = 35608
approve, tp = 699, ts = 23, m = 10, f = 15392
approve, tp = 700, ts = 23, m = 0, f = 10225
approve, tp = 701, ts = 23, m = 0, f = 22396
approve, tp = 702, ts = 23, m = 10, f = 26851
approve, tp = 703, ts = 23, m = 0, f = 41737
approve, tp = 704, ts = 23, m = 0, f = 36487
approve, tp = 705, ts = 23, m = 0, f = 32297
approve, tp = 706, ts = 23, m = 0, f = 30726
approve, tp = 707, ts = 23, m = 0, f = 37033
approve, tp = 708, ts = 23, m = 10, f = 29254
approve, tp = 709, ts = 23, m = 10, f = 12586
approve, tp = 710, ts = 23, m = 0, f = 3546
approve, tp = 711, ts = 23, m = 10, f = 32316
approve, tp = 712, ts = 23, m = 0, f = 22689
approve, tp = 713, ts = 23, m = 0, f = 41559
approve, tp = 714, ts = 23, m = 0, f = 48946
approve, tp = 715, ts = 23, m = 0, f = 10344
approve, tp = 716, ts = 23, m = 10, f = 1129
approve, tp = 717, ts = 23, m = 0, f = 19525
approve, tp = 718, ts = 23, m = 10, f = 41317
approve, tp = 719, ts = 23, m = 0, f = 4869
approve, tp = 720, ts = 23, m = 0, f = 22455
approve, tp = 721, ts = 23, m = 10, f = 37628
approve, tp = 722, ts = 23, m = 10, f = 70
approve, tp = 723, ts = 23, m = 0, f = 13035
approve, tp = 724, ts = 23, m = 10, f = 21625
approve, tp = 725, ts = 23, m = 10, f = 15329
approve, tp = 726, ts = 23, m = 10, f = 25569
approve, tp = 727, ts = 23, m = 10, f = 32646
approve, tp = 728, ts = 23, m = 10, f = 35428
approve, tp = 729, ts = 23, m = 10, f = 4491
approve, tp = 730, ts = 23, m = 10, f = 4177
approve, tp = 731, ts = 23, m = 0, f = 38404
approve, tp = 732, ts = 23, m = 0, f = 16506
approve, tp = 733, ts = 23, m = 10, f = 42331
approve, tp = 734, ts = 23, m = 10, f = 49874
approve, tp = 735, ts = 23, m = 10, f = 25627
approve, tp = 736, ts = 23, m = 0, f = 6266
approve, tp = 737, ts = 23, m = 10, f = 12372
approve, tp = 738, ts = 23, m = 10, f = 46042
approve, tp = 739, ts = 23, m = 0, f = 2601
approve, tp = 740, ts = 23, m = 0, f = 1035
approve, tp = 741, ts = 23, m = 0, f = 4390
approve, tp = 742, ts = 23, m = 10, f = 6791
approve, tp = 743, ts = 23, m = 10, f = 1908
approve, tp = 744, ts = 23, m = 0, f = 43367
approve, tp = 745, ts = 23, m = 10, f = 32846
approve, tp = 746, ts = 23, m = 10, f = 3976
approve, tp = 747, ts = 23, m = 10, f = 33931
approve, tp = 748, ts = 23, m = 10, f = 5169
approve, tp = 749, ts = 23, m = 10, f = 42751
approve, tp = 750, ts = 23, m = 0, f = 4939
approve, tp = 751, ts = 23, m = 10, f = 37868
approve, tp = 752, ts = 23, m = 0, f = 39376
approve, tp = 753, ts = 23, m = 10, f = 38315
approve, tp = 754, ts = 23, m = 10, f = 47700
approve, tp = 755, ts = 23, m = 10, f = 42938
approve, tp = 756, ts = 23, m = 10, f = 21249
approve, tp = 757, ts = 23, m = 10, f = 5480
approve, tp = 758, ts = 23, m = 0, f = 21669
approve, tp = 759, ts = 23, m = 0, f = 18997
approve, tp = 760, ts = 23, m = 0, f = 29039
approve, tp = 761, ts = 23, m = 10, f = 46847
approve, tp = 762, ts = 23, m = 10, f = 40484
approve, tp = 763, ts = 23, m = 10, f = 8228
approve, tp = 764, ts = 23, m = 0, f = 37797
approve, tp = 765, ts = 23, m = 10, f = 20850
approve, tp = 766, ts = 23, m = 10, f = 44483
approve, tp = 767, ts = 24, m = 10, f = 27370
approve, tp = 768, ts = 24, m = 0, f = 33656
approve, tp = 769, ts = 24, m = 10, f = 5061
approve, tp = 770, ts = 24, m = 10, f = 33611
approve, tp = 771, ts = 24, m = 10, f = 49821
approve, tp = 772, ts = 24, m = 10, f = 42563
approve, tp = 773, ts = 24, m = 10, f = 4493
approve, tp = 774, ts = 24, m = 10, f = 22727
approve, tp = 775, ts = 24, m = 10, f = 27238
approve, tp = 776, ts = 24, m = 10, f = 45164
approve, tp = 777, ts = 24, m = 10, f = 47751
approve, tp = 778, ts = 24, m = 10, f = 39506
approve, tp = 779, ts = 24, m = 0, f = 15392
approve, tp = 780, ts = 24, m = 0, f = 19435
approve, tp = 781, ts = 24, m = 10, f = 23529
approve, tp = 782, ts = 24, m = 10, f = 32432
approve, tp = 783, ts = 24, m = 10, f = 31240
approve, tp = 784, ts = 24, m = 0, f = 7883
approve, tp = 785, ts = 24, m = 0, f = 20471
approve, tp = 786, ts = 24, m = 0, f = 19185
approve, tp = 787, ts = 24, m = 0, f = 47172
approve, tp = 788, ts = 24, m = 0, f = 44603
approve, tp = 789, ts = 24, m = 0, f = 39496
approve, tp = 790, ts = 24, m = 0, f = 42350
approve, tp = 791, ts = 24, m = 10, f = 31565
approve, tp = 792, ts = 24, m = 10, f = 44579
approve, tp = 793, ts = 24, m = 10, f = 6788
approve, tp = 794, ts = 24, m = 0, f = 31605
approve, tp = 795, ts = 24, m = 10, f = 46970
approve, tp = 796, ts = 24, m = 0, f = 31906
approve, tp = 797, ts = 24, m = 0, f = 32879
approve, tp = 798, ts = 24, m = 10, f = 20903
approve, tp = 799, ts = 24, m = 10, f = 43669
approve, tp = 800, ts = 24, m = 10, f = 39989
approve, tp = 801, ts = 24, m = 10, f = 25348
approve, tp = 802, ts = 24, m = 10, f = 25736
approve, tp = 803, ts = 24, m = 0, f = 35924
approve, tp = 804, ts = 24, m = 10, f = 34254
approve, tp = 805, ts = 24, m = 10, f = 14256
approve, tp = 806, ts = 24, m = 0, f = 2995
approve, tp = 807, ts = 24, m = 0, f = 16521
approve, tp = 808, ts = 24, m = 10, f = 29634
approve, tp = 809, ts = 24, m = 0, f = 21472
approve, tp = 810, ts = 24, m = 10, f = 48337
approve, tp = 811, ts = 24, m = 10, f = 16675
approve, tp = 812, ts = 24, m = 10, f = 7191
approve, tp = 813, ts = 24, m = 10, f = 24814
approve, tp = 814, ts = 24, m = 10, f = 17135
approve, tp = 815, ts = 24, m = 0, f = 719
approve, tp = 816, ts = 24, m = 10, f = 42609
approve, tp = 817, ts = 24, m = 0, f = 9102
approve, tp = 818, ts = 24, m = 10, f = 245
approve, tp = 819, ts = 24, m = 0, f = 27113
approve, tp = 820, ts = 24, m = 0, f = 39431
approve, tp = 821, ts = 24, m = 0, f = 10094
approve, tp = 822, ts = 24, m = 10, f = 1136
approve, tp = 823, ts = 24, m = 0, f = 34357
approve, tp = 824, ts = 24, m = 0, f = 1617
approve, tp = 825, ts = 24, m = 0, f = 11264
approve, tp = 826, ts = 24, m = 10, f = 1381
approve, tp = 827, ts = 24, m = 0, f = 46915
approve, tp = 828, ts = 24, m = 10, f = 13429
approve, tp = 829, ts = 24, m = 0, f = 30650
approve, tp = 830, ts = 24, m = 10, f = 38480
approve, tp = 831, ts = 24, m = 10, f = 17565
approve, tp = 832, ts = 24, m = 10, f = 20917
approve, tp = 833, ts = 24, m = 10, f = 32154
approve, tp = 834, ts = 24, m = 0, f = 43838
approve, tp = 835, ts = 24, m = 0, f = 17077
approve, tp = 836, ts = 24, m = 10, f = 19666
approve, tp = 837, ts = 24, m = 10, f = 26007
approve, tp = 838, ts = 24, m = 10, f = 46687
approve, tp = 839, ts = 24, m = 10, f = 39014
approve, tp = 840, ts = 24, m = 10, f = 16877
approve, tp = 841, ts = 24, m = 0, f = 5273
approve, tp = 842, ts = 24, m = 10, f = 47697
approve, tp = 843, ts = 24, m = 0, f = 30459
approve, tp = 844, ts = 24, m = 0, f = 6575
approve, tp = 845, ts = 24, m = 10, f = 23806
approve, tp = 846, ts = 24, m = 0, f = 13846
approve, tp = 847, ts = 24, m = 10, f = 31076
approve, tp = 848, ts = 24, m = 10, f = 33563
approve, tp = 849, ts = 24, m = 0, f = 46247
approve, tp = 850, ts = 24, m = 0, f = 17749
approve, tp = 851, ts = 24, m = 10, f = 42395
approve, tp = 852, ts = 24, m = 10, f = 49056
approve, tp = 853, ts = 24, m = 0, f = 34260
approve, tp = 854, ts = 24, m = 0, f = 43804
approve, tp = 855, ts = 24, m = 10, f = 42041
approve, tp = 856, ts = 24, m = 0, f = 15634
approve, tp = 857, ts = 24, m = 0, f = 47483
approve, tp = 858, ts = 24, m = 10, f = 394
approve, tp = 859, ts = 24, m = 10, f = 27670
approve, tp = 860, ts = 24, m = 0, f = 17687
approve, tp = 861, ts = 24, m = 10, f = 9657
approve, tp = 862, ts = 24, m = 0, f = 32836
approve, tp = 863, ts = 24, m = 10, f = 12251
approve, tp = 864, ts = 24, m = 10, f = 22232
approve, tp = 865, ts = 24, m = 0, f = 10622
approve, tp = 866, ts = 24, m = 10, f = 5019
approve, tp = 867, ts = 24, m = 0, f = 19351
approve, tp = 868, ts = 24, m = 10, f = 46213
approve, tp = 869, ts = 24, m = 10, f = 4792
approve, tp = 870, ts = 24, m = 0, f = 12675
approve, tp = 871, ts = 24, m = 0, f = 47339
approve, tp = 872, ts = 24, m = 10, f = 33311
approve, tp = 873, ts = 24, m = 0, f = 19517
approve, tp = 874, ts = 24, m = 0, f = 45589
approve, tp = 875, ts = 24, m = 10, f = 6801
approve, tp = 876, ts = 24, m = 10, f = 10349
approve, tp = 877, ts = 24, m = 10, f = 4865
approve, tp = 878, ts = 24, m = 0, f = 36776
approve, tp = 879, ts = 24, m = 10, f = 44506
approve, tp = 880, ts = 24, m = 10, f = 7916
approve, tp = 881, ts = 24, m = 10, f = 4246
approve, tp = 882, ts = 24, m = 10, f = 30598
approve, tp = 883, ts = 25, m = 0, f = 23275
approve, tp = 884, ts = 25, m = 10, f = 20081
approve, tp = 885, ts = 25, m = 0, f = 3719
approve, tp = 886, ts = 25, m = 10, f = 35392
approve, tp = 887, ts = 25, m = 10, f = 13964
approve, tp = 888, ts = 25, m = 0, f = 46636
approve, tp = 889, ts = 25, m = 0, f = 6298
approve, tp = 890, ts = 25, m = 0, f = 2983
approve, tp = 891, ts = 25, m = 0, f = 23281
approve, tp = 892, ts = 25, m = 0, f = 42953
approve, tp = 893, ts = 25, m = 10, f = 10
approve, tp = 894, ts = 25, m = 10, f = 27143
approve, tp = 895, ts = 25, m = 0, f = 35751
approve, tp = 896, ts = 25, m = 0, f = 2700
approve, tp = 897, ts = 25, m = 0, f = 37364
approve, tp = 898, ts = 25, m = 0, f = 31338
approve, tp = 899, ts = 25, m = 10, f = 339
approve, tp = 900, ts = 25, m = 0, f = 17606
approve, tp = 901, ts = 25, m = 10, f = 45582
approve, tp = 902, ts = 25, m = 0, f = 34809
approve, tp = 903, ts = 25, m = 10, f = 42567
approve, tp = 904, ts = 25, m = 10, f = 33220
approve, tp = 905, ts = 25, m = 10, f = 49540
approve, tp = 906, ts = 25, m = 10, f = 46657
approve, tp = 907, ts = 25, m = 0, f = 4370
approve, tp = 908, ts = 25, m = 10, f = 24991
approve, tp = 909, ts = 25, m = 0, f = 14268
approve, tp = 910, ts = 25, m = 0, f = 4831
approve, tp = 911, ts = 25, m = 0, f = 18949
approve, tp = 912, ts = 25, m = 10, f = 18378
approve, tp = 913, ts = 25, m = 10, f = 33113
approve, tp = 914, ts = 25, m = 0, f = 42477
approve, tp = 915, ts = 25, m = 10, f = 30008
approve, tp = 916, ts = 25, m = 10, f = 41398
approve, tp = 917, ts = 25, m = 10, f = 12407
approve, tp = 918, ts = 25, m = 0, f = 18994
approve, tp = 919, ts = 25, m = 10, f = 40220
approve, tp = 920, ts = 25, m = 10, f = 19632
approve, tp = 921, ts = 25, m = 0, f = 20576
approve, tp = 922, ts = 25, m = 10, f = 24316
approve, tp = 923, ts = 25, m = 0, f = 17086
approve, tp = 924, ts = 25, m = 10, f = 3344
approve, tp = 925, ts = 25, m = 0, f = 1887
approve, tp = 926, ts = 25, m = 0, f = 16942
approve, tp = 927, ts = 25, m = 0, f = 15617
approve, tp = 928, ts = 25, m = 10, f = 5388
approve, tp = 929, ts = 25, m = 0, f = 2187
approve, tp = 930, ts = 25, m = 10, f = 22186
approve, tp = 931, ts = 25, m = 0, f = 7618
approve, tp = 932, ts = 25, m = 0, f = 14077
approve, tp = 933, ts = 25, m = 10, f = 12968
approve, tp = 934, ts = 25, m = 0, f = 24814
approve, tp = 935, ts = 25, m = 10, f = 46266
approve, tp = 936, ts = 25, m = 0, f = 29104
approve, tp = 937, ts = 25, m = 10, f = 14286
approve, tp = 938, ts = 25, m = 0, f = 40906
approve, tp = 939, ts = 25, m = 0, f = 888
approve, tp = 940, ts = 25, m = 10, f = 40422
approve, tp = 941, ts = 25, m = 0, f = 18988
approve, tp = 942, ts = 25, m = 0, f = 1832
approve, tp = 943, ts = 25, m = 10, f = 13754
approve, tp = 944, ts = 25, m = 10, f = 42929
approve, tp = 945, ts = 25, m = 10, f = 24752
approve, tp = 946, ts = 25, m = 10, f = 42462
approve, tp = 947, ts = 25, m = 0, f = 15315
approve, tp = 948, ts = 25, m = 10, f = 36111
approve, tp = 949, ts = 25, m = 0, f = 6115
approve, tp = 950, ts = 25, m = 0, f = 18116
approve, tp = 951, ts = 25, m = 10, f = 372
approve, tp = 952, ts = 25, m = 10, f = 6840
approve, tp = 953, ts = 25, m = 0, f = 29035
approve, tp = 954, ts = 25, m = 0, f = 15324
approve, tp = 955, ts = 25, m = 0, f = 25860
approve, tp = 956, ts = 25, m = 0, f = 5769
approve, tp = 957, ts = 25, m = 0, f = 8222
approve, tp = 958, ts = 25, m = 0, f = 14048
approve, tp = 959, ts = 25, m = 10, f = 24568
approve, tp = 960, ts = 25, m = 0, f = 31752
approve, tp = 961, ts = 25, m = 0, f = 41107
approve, tp = 962, ts = 25, m = 10, f = 2003
approve, tp = 963, ts = 25, m = 10, f = 31336
approve, tp = 964, ts = 25, m = 0, f = 18327
approve, tp = 965, ts = 25, m = 10, f = 5648
approve, tp = 966, ts = 25, m = 10, f = 37812
approve, tp = 967, ts = 25, m = 10, f = 14296
approve, tp = 968, ts = 25, m = 0, f = 24461
approve, tp = 969, ts = 25, m = 10, f = 20100
approve, tp = 970, ts = 25, m = 10, f = 40546
approve, tp = 971, ts = 25, m = 0, f = 17303
approve, tp = 972, ts = 25, m = 10, f = 37186
approve, tp = 973, ts = 25, m = 0, f = 34177
approve, tp = 974, ts = 25, m = 0, f = 45415
approve, tp = 975, ts = 25, m = 10, f = 16513
approve, tp = 976, ts = 25, m = 10, f = 16263
approve, tp = 977, ts = 25, m = 0, f = 15630
approve, tp = 978, ts = 25, m = 0, f = 3547
approve, tp = 979, ts = 25, m = 10, f = 12043
approve, tp = 980, ts = 25, m = 0, f = 17768
approve, tp = 981, ts = 25, m = 10, f = 3171
approve, tp = 982, ts = 25, m = 10, f = 49854
approve, tp = 983, ts = 25, m = 0, f = 8493
approve, tp = 984, ts = 25, m = 0, f = 32183
approve, tp = 985, ts = 25, m = 10, f = 30536
approve, tp = 986, ts = 25, m = 10, f = 11790
approve, tp = 987, ts = 25, m = 10, f = 21182
approve, tp = 988, ts = 25, m = 0, f = 18353
approve, tp = 989, ts = 25, m = 10, f = 27040
approve, tp = 990, ts = 25, m = 10, f = 37977
approve, tp = 991, ts = 25, m = 0, f = 29540
approve, tp = 992, ts = 25, m = 0, f = 48195
approve, tp = 993, ts = 25, m = 10, f = 44543
approve, tp = 994, ts = 25, m = 0, f = 33355
approve, tp = 995, ts = 25, m = 0, f = 43941
approve, tp = 996, ts = 25, m = 10, f = 49678
approve, tp = 997, ts = 25, m = 10, f = 19914
approve, tp = 998, ts = 25, m = 10, f = 44633
approve, tp = 999, ts = 25, m = 10, f = 15119
approve, tp = 1000, ts = 25, m = 10, f = 24366
approve, tp = 1001, ts = 25, m = 10, f = 31024
approve, tp = 1002, ts = 25, m = 10, f = 6796
approve, tp = 1003, ts = 25, m = 0, f = 25482
approve, tp = 1004, ts = 25, m = 10, f = 5914
approve, tp = 1005, ts = 25, m = 10, f = 22892
approve, tp = 1006, ts = 25, m = 10, f = 35329
approve, tp = 1007, ts = 25, m = 0, f = 25951
approve, tp = 1008, ts = 25, m = 10, f = 48179
approve, tp = 1009, ts = 25, m = 10, f = 19616
approve, tp = 1010, ts = 25, m = 10, f = 44596
approve, tp = 1011, ts = 25, m = 0, f = 46645
approve, tp = 1012, ts = 25, m = 10, f = 21665
approve, tp = 1013, ts = 25, m = 0, f = 30478
approve, tp = 1014, ts = 25, m = 10, f = 38549
approve, tp = 1015, ts = 25, m = 0, f = 9044
approve, tp = 1016, ts = 25, m = 0, f = 18651
approve, tp = 1017, ts = 25, m = 0, f = 45239
approve, tp = 1018, ts = 25, m = 0, f = 30294
approve, tp = 1019, ts = 25, m = 0, f = 21178
approve, tp = 1020, ts = 25, m = 10, f = 10960
approve, tp = 1021, ts = 25, m = 0, f = 28881
approve, tp = 1022, ts = 25, m = 10, f = 7514
approve, tp = 1023, ts = 25, m = 10, f = 17946
approve, tp = 1024, ts = 25, m = 0, f = 13346
approve, tp = 1025, ts = 25, m = 10, f = 49406
approve, tp = 1026, ts = 25, m = 10, f = 18155
approve, tp = 1027, ts = 25, m = 10, f = 23592
approve, tp = 1028, ts = 25, m = 10, f = 22692
approve, tp = 1029, ts = 25, m = 10, f = 46391
approve, tp = 1030, ts = 25, m = 10, f = 13327
approve, tp = 1031, ts = 25, m = 10, f = 21414
approve, tp = 1032, ts = 25, m = 0, f = 41839
